id,is_superuser,is_staff,gender,point,friend_id_list,is_push_on,created_at,block_user_id_list,hide_user_id_list,ban_status,report_count,alarm_count,pending_chat,pending_votes,group_id
838672,0,0,M,42,"[839808, 839809, 839565, 1530256, 1580050, 839828, 839060, 839320, 839964, 839197, 839196, 838943, 839072, 839073, 841249, 1310625, 1575840, 845862, 896936, 846122, 839597, 838959, 839343, 853681, 838963, 839219, 838965, 842676, 838968, 848440, 838971, 848443, 839229, 839487, 839233, 838978, 838853, 839495, 838985, 839498, 839755, 844105, 840271, 839632, 839633, 842066, 840275, 870736, 839381, 838998, 839256, 839129, 839258, 839386, 839897, 839008, 839522, 855651, 839012, 839526, 840678, 989671, 844649, 839275, 839659, 839533, 844786, 839285, 839671, 839416, 839290, 839163]",1,"2023-04-20 01:07:09.179630",[],[],N,0,0,0,0,363
838673,0,0,M,179,"[842248, 839691, 844812, 837651, 839703, 845340, 841245, 841247, 840740, 837672, 839722, 843315, 840251, 840260, 840262, 840775, 839240, 843340, 841297, 840795, 839263, 840802, 839269, 837733, 840295, 840306, 840819, 837748, 837749, 837751, 837752, 840312, 837755, 838268, 837759, 839811, 838280, 841356, 837774, 837775, 841362, 843925, 840861, 837794, 840357, 837799, 840362, 837806, 842418, 841402, 842939, 840896, 837830, 848583, 840394, 840907, 840400, 846039, 840410, 837884, 846077, 841488, 839441, 843545, 837918, 841503, 841000, 839979, 841516, 842036, 840513, 842049, 840524, 840543, 840556, 839025, 840062, 843649, 842626, 839047, 840583, 838537, 840092, 839077, 837544, 837562, 839098, 840129, 840642, 840138, 840154, 841182, 841186, 840679, 873599, 873778, 886729, 934047, 999724, 839050, 840385, 844489, 1533596]",1,"2023-04-20 01:07:23.344316",[],[],N,0,0,0,38,364
838674,0,0,F,465,"[844931, 838788, 838660, 843141, 838662, 838920, 838927, 838928, 847889, 838803, 838931, 872721, 839702, 845434, 838680, 851096, 848155, 839068, 839966, 899231, 953888, 971165, 881061, 841003, 838828, 840363, 908206, 924337, 838707, 838199, 899511, 873273, 839228, 900286, 1121599, 838853, 927431, 839626, 839635, 877908, 868567, 838617, 932569, 854621, 839007, 837984, 839011, 863075, 846313, 839019, 953323, 899949, 839022, 896621, 863984, 951279, 845811, 838518, 897911, 851704, 903673, 838774, 848251, 839550]",1,"2023-04-20 01:07:35.641389",[],[839497],N,0,1,0,66,201
838675,0,0,F,2312,"[933633, 838786, 839810, 838536, 916749, 838929, 842002, 843538, 954642, 838677, 838939, 839458, 838439, 1001384, 937514, 839083, 838579, 839866, 838726, 944457, 838346, 839118, 838351, 838996, 838742, 846551, 838362, 839002, 976860, 848605, 919266, 838883, 933859, 838630, 837739, 838511, 838514, 972789, 838646, 842362, 839037, 962046, 957124, 1083814, 838501, 846386, 848372, 843285, 840661, 842202, 846749, 838590, 844062, 1056662, 1580669]",1,"2023-04-20 01:09:36.709827",[],[],N,0,2,0,76,293
838676,0,0,M,1091,"[838145, 1143556, 853004, 911638, 988952, 997146, 865308, 1119143, 973480, 846122, 845867, 979245, 912949, 1158461, 1180223, 855362, 847560, 1154634, 972621, 845904, 1115733, 951384, 1112286, 846175, 918630, 907495, 847464, 1380333, 849907, 1568010]",1,"2023-04-20 01:11:08.559433",[],[],N,0,1,0,48,249
838677,0,0,M,1069,"[838786, 839810, 838793, 838925, 838288, 838929, 842002, 838675, 838424, 838939, 839720, 839083, 838579, 838967, 839231, 838596, 872900, 838726, 838346, 838476, 839118, 838351, 838353, 839253, 838742, 838363, 838367, 838498, 838883, 839138, 838887, 838511, 838652, 838910, 1183732, 1497232, 839822, 842890, 839705, 1320838, 840290, 1292512]",1,"2023-04-20 01:13:21.867175",[],[],N,0,1,0,27,293
838678,0,0,M,750,"[840192, 839680, 837634, 879108, 837637, 839177, 837648, 839187, 838166, 840727, 838171, 837660, 838685, 837661, 838708, 874038, 839226, 838204, 839232, 837696, 840772, 838142, 843336, 838729, 844876, 865358, 841306, 878682, 839260, 839261, 844892, 839263, 840294, 840302, 840305, 839282, 839284, 839286, 840312, 844427, 838286, 839827, 843925, 1066142, 1562274, 837796, 841381, 842916, 838311, 839342, 837806, 839858, 842418, 850614, 840388, 838859, 839382, 839389, 838884, 839914, 838891, 839430, 869134, 839441, 838936, 840472, 839981, 838447, 839987, 842039, 869181, 838464, 840004, 839492, 838470, 838473, 842584, 845656, 839006, 839015, 839527, 839537, 839033, 839545, 839034, 839035, 840062, 838024, 838539, 839052, 838543, 843153, 840098, 838051, 839084, 846260, 839609, 864697, 839102, 839106, 839110, 839113, 1561549, 839123, 860116, 838613, 844756, 845788, 839133, 849372, 837600, 840161, 845285, 844263, 848374, 840696, 841209, 1418750]",1,"2023-04-20 01:16:38.248899",[],[],N,0,0,0,38,235
838679,0,0,M,238,"[841346, 838787, 839173, 839047, 838280, 839561, 839434, 839052, 842252, 838294, 843928, 841497, 853016, 840477, 843294, 838688, 842658, 839077, 837799, 838184, 843305, 839979, 838573, 837806, 841393, 842418, 840372, 844086, 855735, 841273, 839610, 839227, 839612, 842939, 839617, 839109, 839622, 838728, 839115, 843340, 841421, 839629, 837586, 839035, 838613, 846846, 839127, 838488, 838361, 839641, 840154, 839006, 839419, 839646, 838751, 840802, 839267, 847328, 839269, 838888, 839016, 839147, 839149, 854261, 840439, 839291, 838268, 838909, 840062, 873599, 839160, 848875, 839433, 843969, 853197, 838554, 840041, 841218]",1,"2023-04-20 01:16:52.068122",[],[],N,0,0,0,76,203
838680,0,0,F,1112,"[838660, 838662, 838663, 838665, 838674, 839188, 839702, 839192, 838686, 838689, 839203, 838181, 838707, 839733, 839228, 837697, 839236, 839756, 839248, 839251, 839256, 838234, 839258, 838749, 838753, 845412, 838760, 838761, 840296, 839787, 839280, 838774, 839801, 837763, 838788, 838803, 839837, 838822, 839335, 839337, 839338, 838828, 839347, 839358, 838853, 839373, 878805, 839386, 838874, 916724, 839416, 838904, 838920, 838922, 838927, 838928, 838931, 839447, 839966, 849189, 841000, 838957, 838958, 838968, 839992, 838984, 838985, 839500, 838991, 840017, 839509, 838998, 838491, 839007, 839008, 839011, 838500, 839014, 839017, 839019, 839020, 839022, 838516, 838518, 839550, 839048, 840075, 839564, 839064, 839066, 839068, 839073, 839591, 839105, 839624, 839626, 839631, 838609, 839121, 839635, 838612, 840657, 838615, 838617, 838618, 838619, 839132, 838621, 838622, 839136, 839159, 839871, 842062, 839606, 839012]",1,"2023-04-20 01:17:10.981508",[],"[838690, 838331, 838199, 838432, 838379, 838350]",N,0,2,0,126,360
838681,0,0,M,509,"[838793, 838410, 839719, 838954, 839595, 838579, 838726, 838345, 839118, 838351, 839120, 838355, 838743, 838362, 838363, 838748, 838494, 838498, 838883, 838630, 838508, 838644, 838903, 839796, 842338, 839117, 838995, 840050]",1,"2023-04-20 01:18:34.550243",[],[],N,0,1,1,6,292
838682,0,0,F,119,"[838656, 838410, 842002, 838803, 842269, 838954, 844715, 838830, 840497, 838579, 838966, 839866, 839756, 838351, 839120, 841039, 838742, 839002, 838362, 838883, 838628, 838630, 839658, 840433, 838646, 846784]",1,"2023-04-20 01:19:48.426124",[],[],N,1,1,0,0,292
838684,0,0,M,1214,"[838528, 838918, 839558, 839176, 837527, 838557, 837792, 839840, 838178, 838183, 839207, 839210, 839215, 839218, 838584, 839096, 838337, 838850, 837959, 837835, 838478, 839250, 838359, 838112, 838496, 837608, 839786, 838517, 838905, 838908, 840931, 1073773]",1,"2023-04-20 01:26:36.032141",[],[],N,0,1,0,0,209
838685,0,0,M,79,"[839681, 837646, 839182, 837651, 838678, 843803, 838171, 837661, 838687, 838184, 839221, 838204, 837696, 838211, 838729, 837707, 844876, 837725, 840799, 837730, 848994, 840294, 843368, 837737, 837742, 837744, 840305, 837749, 837750, 837751, 839291, 942721, 840330, 844427, 838287, 840847, 838801, 839827, 838294, 838299, 1066142, 1562274, 841893, 837799, 838311, 837807, 837808, 842418, 840372, 840899, 840388, 841418, 847055, 837844, 837845, 838361, 876761, 838364, 838888, 838889, 849132, 838894, 838895, 838896, 838900, 838906, 840442, 838909, 869134, 891667, 838932, 841495, 840472, 841497, 839979, 837935, 837942, 837948, 838973, 839998, 1018173, 838464, 838979, 838980, 838987, 891218, 841560, 839006, 843615, 839016, 846188, 839035, 840062, 839554, 838537, 839561, 839052, 838543, 838038, 842658, 839077, 838058, 838573, 839612, 839616, 839617, 839106, 870850, 839109, 839622, 838600, 839115, 839629, 837583, 841682, 838613, 839131, 839147, 876527, 841200, 838130, 839668, 839160, 1418750, 1578422]",1,"2023-04-20 01:27:12.635209",[],[],N,0,0,0,90,299
838686,0,0,F,471,"[838660, 838662, 838680, 839203, 838828, 838707, 839992, 850888, 838609, 838612, 838615, 838617, 838234, 838618, 838619, 838621, 838749, 838622, 838753, 838500, 838761, 839022, 850675, 838904, 860599, 868871, 872768, 878404, 888808, 849511, 1029021, 1208395, 851840, 1577474]",1,"2023-04-20 01:28:27.753565",[],[],N,0,1,0,1,276
838687,0,0,F,872,"[838016, 837760, 837637, 837641, 837642, 840330, 837646, 837775, 837651, 838292, 838420, 838038, 841495, 838040, 837914, 837661, 838685, 837535, 838047, 839206, 837672, 837930, 838058, 837806, 837807, 837808, 838193, 837562, 837948, 837565, 838719, 837954, 838211, 838980, 841418, 837707, 838987, 837583, 840783, 837713, 847055, 837844, 838233, 842843, 838364, 837725, 837600, 837990, 838121, 837737, 849132, 837742, 837744, 838901, 837750, 837751, 838649, 837884, 840062, 870541, 837942, 942721, 876527, 1209441, 839668, 838859, 844440, 1559567, 848994]",1,"2023-04-20 01:28:47.436916",[],[],N,0,1,0,45,158
838688,0,0,M,365,"[847616, 838145, 841218, 838787, 839173, 839561, 839434, 839051, 839052, 839694, 960271, 839441, 838294, 838679, 839067, 839708, 844317, 840477, 840606, 839071, 840614, 837799, 896936, 839084, 841773, 837806, 841392, 839346, 842418, 840372, 844082, 843703, 841273, 839227, 839612, 838973, 840508, 838207, 839616, 839617, 843196, 842939, 839109, 842694, 896967, 839115, 852945, 841682, 838613, 838488, 838361, 841307, 839646, 839006, 839775, 839263, 877662, 842976, 840164, 840678, 838888, 839147, 843883, 990060, 840558, 840431, 896881, 840568, 841205, 839160, 839419, 837884, 840062, 841497, 843360, 839097, 1119081, 1027294]",1,"2023-04-20 01:28:59.363128",[],[],N,0,0,0,43,203
838689,0,0,F,698,"[838660, 838920, 838665, 838922, 838927, 838803, 838680, 839066, 839966, 838828, 838957, 838958, 838707, 839228, 838904, 839624, 839626, 839756, 838617, 838749, 838753, 838500, 838761, 838774, 839159, 838518, 843141, 846070, 853371, 855152, 844100, 945920, 846784, 840065, 848513, 840839, 839754, 839308, 839440, 848145, 839632, 839060, 839127, 840090, 839968, 839333, 839410, 839219, 847604, 839543, 1163095, 861921, 838966, 1575840]",1,"2023-04-20 01:29:04.813129",[],[],N,0,1,0,21,360
838690,0,0,F,316,"[843118, 844518, 839272, 1073773]",0,"2023-04-20 01:30:34.764118",[],[],N,0,1,0,1,366
838691,0,0,F,1114,"[838528, 838658, 839555, 838031, 838556, 838557, 838178, 837670, 837671, 839207, 838186, 839215, 840245, 839096, 837561, 837959, 838349, 838478, 839250, 839764, 837589, 838620, 838879, 838111, 838371, 837623, 838905, 838908, 840850, 840931, 844518, 844916, 839558, 839099]",1,"2023-04-20 01:31:04.455512",[],[],N,0,1,0,10,226
838706,0,0,F,3946,"[868225, 848131, 847107, 846724, 846981, 846723, 848643, 858500, 847245, 859278, 865421, 868752, 838289, 846866, 846867, 852885, 847765, 855831, 868374, 864282, 844572, 848669, 838049, 846628, 862500, 886182, 862503, 861736, 886312, 848683, 860077, 837806, 846895, 838448, 838323, 838325, 850615, 866616, 846652, 847164, 864958, 869694, 846658, 849986, 862533, 846663, 847816, 847303, 859720, 837836, 840652, 859219, 837847, 846424, 848473, 851929, 860248, 846684, 858968, 868829, 885467, 869090, 869986, 849386, 858346, 849388, 846709, 865142, 846711, 873845, 859771, 844925, 890737, 906989, 934147, 899316, 1000631, 868424, 839690, 839638, 837645, 861050]",1,"2023-04-20 01:34:34.360690",[],[],N,0,1,0,255,212
838707,0,0,F,2136,"[982529, 838788, 838660, 838662, 838665, 838922, 838927, 838674, 855063, 838680, 1522969, 844315, 839068, 838686, 838689, 1080611, 849189, 1188261, 838957, 838958, 840497, 841915, 838853, 850888, 839626, 839756, 838991, 838609, 838612, 838615, 838617, 838618, 838874, 838234, 838621, 838622, 838619, 838749, 839132, 838500, 888808, 838761, 1185641, 839019, 839020, 839022, 839152, 838516, 1084149, 838518, 838774, 838904, 845434]",1,"2023-04-20 01:39:33.876622",[],[],N,0,1,0,25,337
838708,0,0,F,3266,"[839680, 839681, 839685, 837637, 839173, 837648, 840209, 838678, 838171, 839715, 934439, 838184, 839221, 838204, 842819, 844876, 850009, 841306, 840797, 839261, 838751, 840799, 840801, 1020517, 840294, 846438, 840305, 839794, 841329, 1065079, 840312, 859265, 848515, 845959, 840333, 842893, 839827, 841364, 844444, 844446, 839843, 837796, 842916, 838311, 837806, 840372, 898231, 840388, 840904, 846035, 837844, 840923, 838884, 839401, 840432, 839419, 839430, 840984, 840472, 838936, 840492, 869181, 839998, 838464, 847175, 870215, 840521, 838987, 839511, 839006, 840557, 840563, 839032, 840057, 852349, 840062, 838024, 839052, 838543, 838559, 840098, 840623, 842161, 840627, 840125, 840126, 840128, 842693, 844756, 838613, 837598, 842206, 840161, 839657, 840172, 842220, 839664, 841200, 838138, 1418750, 1561549, 844445]",1,"2023-04-20 01:41:20.120568",[],[],N,0,0,0,1,215
838709,0,0,F,1612,"[837632, 837635, 838659, 837639, 838670, 838163, 838165, 838167, 837661, 837682, 837685, 837689, 837691, 837697, 837706, 837712, 837720, 837721, 837722, 838235, 837726, 839262, 837736, 837738, 837739, 837746, 837762, 837767, 838279, 876680, 837785, 879261, 838302, 1266847, 1228960, 837795, 837797, 837798, 880293, 837803, 837806, 837810, 838338, 838342, 838343, 838859, 837839, 838359, 837848, 861921, 837869, 837882, 837883, 837906, 837907, 845086, 837924, 837926, 842024, 837939, 843059, 886579, 837956, 866123, 849752, 837980, 847709, 837984, 837991, 844153, 838010, 838012, 866176, 838017, 838035, 985495, 857496, 838041, 837560, 838590, 854470, 838603, 837597, 839654, 837613, 838648]",1,"2023-04-20 01:41:34.957210",[],[834325],N,0,0,0,4,172
838710,0,0,F,86,"[856712, 867344, 842898, 845854, 842787, 849322, 867135, 845898, 843981, 846037, 845144, 854621, 847968, 1074673, 848500, 845301, 838902, 845814, 1577733]",1,"2023-04-20 01:42:15.764975",[],[],N,0,1,0,1,367
838717,0,0,M,1124,"[839425, 839043, 839046, 843143, 839048, 837767, 839435, 839436, 841356, 839822, 838795, 839056, 839440, 849299, 839446, 839064, 840090, 839327, 839842, 839204, 839718, 839335, 839338, 839600, 839732, 839349, 839356, 839358, 839743, 839105, 839496, 841032, 839500, 841676, 839246, 839503, 837839, 839121, 911052, 839255, 839643, 839396, 839524, 998117, 840040, 845673, 837738, 840296, 840048, 839801]",1,"2023-04-20 01:48:05.392880",[],"[838182, 839157, 838680, 839073, 838617, 838749, 838957, 839019]",N,0,1,0,4,368
838718,0,0,M,1092,"[839552, 840065, 846210, 866816, 842500, 845061, 841350, 844167, 840839, 844934, 1383820, 839565, 848142, 858638, 841744, 839833, 848155, 844061, 844063, 1158431, 1310625, 849833, 846122, 845102, 861870, 844214, 844987, 850622, 964542, 858179, 1163462, 841672, 851150, 849998, 843728, 839504, 874064, 892494, 840660, 843733, 849622, 1152595, 844760, 846937, 1502168, 839387, 841692, 843897, 839526, 843752, 841321, 850154, 843883, 839276, 842220, 856424, 850032, 840050, 845043, 838644, 865523, 842487, 850296, 846969, 842111]",1,"2023-04-20 01:48:45.137723",[],[],N,0,2,0,48,369
838719,0,0,F,1873,"[838016, 837637, 837641, 837642, 837651, 838292, 838420, 838038, 841495, 837914, 837661, 838047, 838687, 837535, 839206, 837672, 837806, 837807, 837936, 837948, 880576, 837954, 838211, 950727, 837707, 837844, 1066980, 837990, 838121, 849132, 837742, 837744, 873969, 1071091, 838901, 838649, 837884, 841200, 837646, 1474042, 838376, 844440, 891218, 1559567, 840799]",0,"2023-04-20 01:49:07.720516",[],[],N,0,1,0,60,158
838720,0,0,M,1706,"[942464, 838145, 926979, 1081855, 839693, 925967, 840854, 1107480, 1275545, 844187, 840477, 840606, 837918, 1031069, 837796, 853284, 840614, 850087, 839084, 839213, 837806, 841773, 840620, 844082, 837814, 838204, 1020284, 1071164, 838207, 839616, 928126, 838213, 838142, 849223, 928585, 838994, 838487, 1065079, 838361, 842842, 877662, 837727, 837600, 838884, 1119081, 839535, 840308, 1336951, 839160, 891131, 837884, 838654, 844543, 1558461, 1573200]",1,"2023-04-20 01:49:17.053013",[],[],N,0,0,0,5,193
838721,0,0,M,78,"[849415, 838537, 838538, 838287, 838801, 1310355, 863380, 859925, 838294, 838299, 841245, 879517, 839713, 844204, 837806, 840368, 840372, 838326, 839610, 839617, 842049, 839109, 839115, 853197, 839000, 843096, 838361, 839131, 860121, 839261, 839006, 838639, 839160, 839673, 839546, 839291, 841341, 1555765]",0,"2023-04-20 01:50:08.783066",[],[],N,0,0,0,0,281
838722,0,0,M,200,"[843649, 845064, 845579, 838798, 838800, 838420, 837784, 837661, 1357086, 837927, 838057, 837805, 837806, 863917, 838193, 838591, 837696, 870086, 838983, 845128, 838217, 848327, 863180, 995405, 838356, 868310, 843351, 838744, 839259, 837600, 838120, 838124, 837744, 899317, 844411, 837758]",1,"2023-04-20 01:50:19.235691",[],[],N,0,1,0,23,191
838724,0,0,M,219,"[839427, 841220, 987911, 839177, 843658, 838539, 838286, 886799, 847377, 842260, 839449, 844700, 851358, 856480, 838051, 842916, 842021, 844964, 843559, 838190, 838447, 837806, 1534510, 841395, 845236, 851891, 874038, 838199, 840885, 865978, 845243, 844989, 854207, 1364929, 840772, 838470, 841158, 838473, 1566283, 845389, 838733, 844240, 868433, 862418, 839382, 843734, 865116, 843743, 840800, 844257, 839263, 845286, 840806, 846696, 840553, 856811, 841069, 933872, 839281, 839282, 839283, 840690, 843893, 865521, 869751, 839286, 840341]",1,"2023-04-20 01:52:55.334189",[],"[837634, 839537]",N,0,0,0,63,370
838726,0,0,F,561,"[839810, 838793, 842002, 838675, 838677, 838167, 838681, 838939, 840478, 839458, 837923, 849190, 839719, 838954, 839083, 839595, 838579, 841531, 854213, 862150, 838346, 838986, 839118, 838351, 838996, 839127, 838743, 838493, 846046, 838883, 838501, 839020, 838511, 845296, 840817, 865586, 895713]",0,"2023-04-20 01:57:09.588906",[],"[838596, 837955, 845274, 839117, 841051]",N,0,1,0,10,293
